titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Mazda 6 2024|autos|sedan|Mazda|6|2024|US$ 26,700|"Gasolina|Automática
Kilometraje:
4,925 Kms
Lima, Lima"|Gasolina|Automática||4925.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mazda-6-2024-1841927|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw I4 2023|autos|sedan|BMW|I4|2023|US$ 75,991|"Eléctrico|Automática
Kilometraje:
3,810 Kms
Lima, Lima
BMW I4 EDrive40 IPerformance Eléctrico Paquete M Sport"|Eléctrico|Automática||3810.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-i4-2023-1824704|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw 330e 2024|autos|sedan|BMW|330e|2024|US$ 52,991|"Híbrido|Automática
Kilometraje:
492 Kms
Lima, Lima
BMW 330e IPerformance Híbrido"|Híbrido|Automática||492.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-330e-2024-1857133|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw 530e 2023|autos|sedan|BMW|530e|2023|US$ 55,991|"Híbrido|Automática
Kilometraje:
10,740 Kms
Lima, Lima
BMW 530e Híbrido"|Híbrido|Automática||10740.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-530e-2023-1826846|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Hyundai Accent 2024|autos|sedan|Hyundai|Accent|2024|US$ 19,490|"Gasolina|Automática
Kilometraje:
18 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN SPORT"|Gasolina|Automática||18.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1843722|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Suzuki Swift 2022|autos|sedan|Suzuki|Swift|2022|US$ 13,000|"Dual|Mecánica
Kilometraje:
39,660 Kms
Lima, Lima"|Dual|Mecánica||39660.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/suzuki-swift-2022-1857010|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Porsche Panamera Turbo 2018|autos|sedan|Porsche|Panamera Turbo|2018|US$ 127,900|"Gasolina|Automática - Secuencial
Kilometraje:
31,300 Kms
Lima, Lima
PORSCHE PANAMERA TURBO"|Gasolina|Automática|Secuencial|31300.0|Lima, Lima|SUPER EQUIPADO|https://neoauto.com/auto/seminuevo/porsche-panamera-turbo-2018-1847988|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Volkswagen Jetta 2018|autos|sedan|Volkswagen|Jetta|2018|US$ 12,900|"Gasolina|Mecánica
Kilometraje:
58,573 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||58573.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2018-1851607|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Audi A3 Sedan 2017|autos|sedan|Audi|A3 Sedan|2017|US$ 18,900|"Gasolina|Automática
Kilometraje:
56,800 Kms
Lima, Lima"|Gasolina|Automática||56800.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2017-1854045|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw 330e 2023|autos|sedan|BMW|330e|2023|US$ 41,991|"Híbrido|Automática
Kilometraje:
17,356 Kms
Lima, Lima
BMW 330e IPerformance Híbrido"|Híbrido|Automática||17356.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-330e-2023-1806903|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw 330e 2024|autos|sedan|BMW|330e|2024|US$ 45,991|"Híbrido|Automática
Kilometraje:
12,420 Kms
Lima, Lima
BMW 330e Híbrido"|Híbrido|Automática||12420.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-330e-2024-1836461|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw M235i Xdrive Grand Coupé 2024|autos|sedan|BMW|M235i Xdrive Grand Coupé|2024|US$ 56,991|"Gasolina|Automática
Kilometraje:
2,109 Kms
Lima, Lima
BMW M235i XDrive Gran Coupé M Performance"|Gasolina|Automática||2109.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-m235i-xdrive-grand-coupe-2024-1844941|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Nissan Versa 2023|autos|sedan|Nissan|Versa|2023|US$ 16,000|"Gasolina|Automática
Kilometraje:
29,413 Kms
Lima, Lima"|Gasolina|Automática||29413.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1857082|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Nissan Versa 2023|autos|sedan|Nissan|Versa|2023|US$ 13,200|"Gasolina|Mecánica
Kilometraje:
90,494 Kms
Lima, Lima"|Gasolina|Mecánica||90494.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1847956|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=4
Bmw 530e 2023|autos|sedan|BMW|530e|2023|US$ 55,991|"Híbrido|Automática
Kilometraje:
12,858 Kms
Lima, Lima
BMW 530e Híbrido"|Híbrido|Automática||12858.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-530e-2023-1854738|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw 520-I 2023|autos|sedan|BMW|520-I|2023|US$ 53,991|"Gasolina|Automática
Kilometraje:
15,672 Kms
Lima, Lima
BMW 520i Executive"|Gasolina|Automática||15672.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-520-i-2023-1849698|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Jmev Elight 2025|autos|sedan|Otra Marca|Jmev Elight|2025|US$ 28,900|"Eléctrico|Automática
Lima, Lima
Nuevo"|Eléctrico|Automática|||Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/jmev-elight-2025-1856698|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Volkswagen Jetta 2018|autos|sedan|Volkswagen|Jetta|2018|US$ 12,000|"Gasolina|Mecánica
Kilometraje:
64,020 Kms
Lima, Lima"|Gasolina|Mecánica||64020.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2018-1856173|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw I5 2024|autos|sedan|BMW|I5|2024|US$ 83,991|"Eléctrico|Automática
Kilometraje:
1,962 Kms
Lima, Lima
BMW I5 EDrive40 Paquete M Eléctrico"|Eléctrico|Automática||1962.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-i5-2024-1821612|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Nissan Versa 2023|autos|sedan|Nissan|Versa|2023|US$ 16,990|"Gasolina|Automática
Kilometraje:
32,500 Kms
Lima, Lima"|Gasolina|Automática||32500.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1846083|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Mercedes Benz C-200 2020|autos|sedan|Mercedes Benz|C-200|2020|US$ 25,900|"Gasolina|Automática
Kilometraje:
75,559 Kms
Lima, Lima"|Gasolina|Automática||75559.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/mercedes-benz-c-200-2020-1842306|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw 330i 2022|autos|sedan|BMW|330i|2022|US$ 42,500|"Gasolina|Automática - Secuencial
Kilometraje:
13,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|13000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-330i-2022-1856844|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Audi A3 Sedan 2018|autos|sedan|Audi|A3 Sedan|2018|US$ 21,200|"Gasolina|Automática
Kilometraje:
53,730 Kms
Lima, Lima"|Gasolina|Automática||53730.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2018-1855368|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Toyota Corolla 2021|autos|sedan|Toyota|Corolla|2021|US$ 16,990|"Gasolina|Automática
Kilometraje:
44,650 Kms
Lima, Lima"|Gasolina|Automática||44650.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/toyota-corolla-2021-1838705|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Porsche Panamera-4s 2020|autos|sedan|Porsche|Panamera-4s|2020|US$ 84,990|"Gasolina|Automática - Secuencial
Kilometraje:
26,800 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|26800.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/porsche-panamera-4s-2020-1855443|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Mercedes Benz S500 2019|autos|sedan|Mercedes Benz|S500|2019|US$ 92,990|"Gasolina|Automática
Kilometraje:
19,831 Kms
Lima, Lima"|Gasolina|Automática||19831.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-s500-2019-1846362|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw M340i Xdrive 2022|autos|sedan|BMW|M340i Xdrive|2022|US$ 49,990|"Gasolina|Automática - Secuencial
Kilometraje:
26,450 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|26450.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-m340i-xdrive-2022-1852984|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Nissan Sentra 2016|autos|sedan|Nissan|Sentra|2016|US$ 11,490|"Gasolina|Automática
Kilometraje:
42,700 Kms
Lima, Lima"|Gasolina|Automática||42700.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-sentra-2016-1853352|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw 520-I 2019|autos|sedan|BMW|520-I|2019|US$ 22,500|"Gasolina|Automática
Kilometraje:
75,694 Kms
Lima, Lima"|Gasolina|Automática||75694.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-520-i-2019-1843379|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Audi A3 Sedan 2018|autos|sedan|Audi|A3 Sedan|2018|US$ 19,000|"Gasolina|Automática
Kilometraje:
67,800 Kms
Lima, Lima"|Gasolina|Automática||67800.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2018-1857075|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw 320i 2020|autos|sedan|BMW|320i|2020|US$ 28,900|"Gasolina|Automática
Kilometraje:
49,058 Kms
Lima, Lima"|Gasolina|Automática||49058.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-320i-2020-1847111|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Porsche Panamera Gts 2025|autos|sedan|Porsche|Panamera Gts|2025|US$ 185,000|"Gasolina|Automática - Secuencial
Kilometraje:
293 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|293.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/porsche-panamera-gts-2025-1841296|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Mercedes Benz Sel-280 1981|autos|sedan|Mercedes Benz|Sel-280|1981|US$ 8,000|"Gasolina|Automática
Kilometraje:
214,000 Kms
Lima, Lima
2do Dueño - Lujo A Otro Nivel - Radio Bluetooth Y Original"|Gasolina|Automática||214000.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/mercedes-benz-sel-280-1981-1840667|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Volkswagen Jetta 2019|autos|sedan|Volkswagen|Jetta|2019|US$ 12,900|"Gasolina|Mecánica
Kilometraje:
117,798 Kms
Lima, Lima"|Gasolina|Mecánica||117798.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2019-1843343|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=5
Bmw M3 Sedán 2024|autos|sedan|BMW|M3 Sedán|2024|US$ 101,990|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|22000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-m3-sedan-2024-1848184|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Audi A4 2010|autos|sedan|Audi|A4|2010|US$ 9,900|"Gasolina|Automática
Kilometraje:
106,484 Kms
Lima, Lima"|Gasolina|Automática||106484.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a4-2010-1846806|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Bmw 318i 2012|autos|sedan|BMW|318i|2012|US$ 10,990|"Gasolina|Automática
Kilometraje:
92,500 Kms
Lima, Lima"|Gasolina|Automática||92500.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-318i-2012-1855819|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Volkswagen Virtus 2021|autos|sedan|Volkswagen|Virtus|2021|US$ 12,550|"Gasolina|Mecánica
Kilometraje:
64,627 Kms
Lima, Lima"|Gasolina|Mecánica||64627.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/volkswagen-virtus-2021-1857715|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Mazda 3 2019|autos|sedan|Mazda|3|2019|US$ 14,990|"Gasolina|Automática
Kilometraje:
51,200 Kms
Lima, Lima"|Gasolina|Automática||51200.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mazda-3-2019-1851337|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Nissan Versa 2024|autos|sedan|Nissan|Versa|2024|US$ 14,500|"Dual|Mecánica
Kilometraje:
24,500 Kms
Lima, Lima"|Dual|Mecánica||24500.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-versa-2024-1857767|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Mercedes Benz C43-Amg 2020|autos|sedan|Mercedes Benz|C43-Amg|2020|US$ 38,990|"Gasolina|Automática - Secuencial
Kilometraje:
25,050 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|25050.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-c43-amg-2020-1856132|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Lexus Is-250 2013|autos|sedan|Lexus|Is-250|2013|US$ 14,900|"Gasolina|Automática
Kilometraje:
103,210 Kms
Lima, Lima"|Gasolina|Automática||103210.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/lexus-is-250-2013-1856144|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Toyota Corolla 2022|autos|sedan|Toyota|Corolla|2022|US$ 18,900|"Gas GNV|Automática
Kilometraje:
55,460 Kms
Lima, Lima"|Gas Gnv|Automática||55460.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/toyota-corolla-2022-1856134|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Audi A6 2013|autos|sedan|Audi|A6|2013|US$ 13,750|"Gasolina|Automática - Secuencial
Kilometraje:
67,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|67000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a6-2013-1857707|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Ford Fusion 2014|autos|sedan|Ford|Fusion|2014|US$ 11,900|"Gasolina|Automática
Kilometraje:
70,884 Kms
Lima, Lima"|Gasolina|Automática||70884.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/ford-fusion-2014-1855355|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Bmw 316i 2015|autos|sedan|BMW|316i|2015|US$ 14,300|"Gasolina|Automática
Kilometraje:
84,574 Kms
Lima, Lima"|Gasolina|Automática||84574.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-316i-2015-1855412|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Bmw 330i 2022|autos|sedan|BMW|330i|2022|US$ 49,500|"Gasolina|Automática
Kilometraje:
27,051 Kms
Lima, Lima"|Gasolina|Automática||27051.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-330i-2022-1842031|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Lexus Gs 350 2013|autos|sedan|Lexus|Gs 350|2013|US$ 17,000|"Gasolina|Automática
Kilometraje:
110,110 Kms
Lima, Lima"|Gasolina|Automática||110110.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/lexus-gs-350-2013-1846822|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Chevrolet Bel Air 1958|autos|sedan|Chevrolet|Bel Air 1958||US$ 25,990|"Gasolina|Automática
Lima, Lima"|Gasolina|Automática|||Lima, Lima|[]|https://neoauto.com/auto/seminuevo/chevrolet-bel-air-1958-1846768|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Bmw M340i Xdrive 2023|autos|sedan|BMW|M340i Xdrive|2023|US$ 52,990|"Gasolina|Automática - Secuencial
Kilometraje:
26,281 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|26281.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-m340i-xdrive-2023-1850230|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Bmw 318i 2017|autos|sedan|BMW|318i|2017|US$ 15,900|"Gasolina|Automática
Kilometraje:
78,347 Kms
Lima, Lima"|Gasolina|Automática||78347.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-318i-2017-1850892|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Toyota Avensis 2013|autos|sedan|Toyota|Avensis|2013|US$ 13,900|"Gas GNV|Automática
Kilometraje:
101,405 Kms
Lima, Lima"|Gas Gnv|Automática||101405.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/toyota-avensis-2013-1855523|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Audi A3 Sedan 2019|autos|sedan|Audi|A3 Sedan|2019|US$ 22,900|"Gasolina|Automática
Kilometraje:
45,416 Kms
Lima, Lima"|Gasolina|Automática||45416.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2019-1846804|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Toyota Corolla 2023|autos|sedan|Toyota|Corolla|2023|US$ 22,900|"Gasolina|Automática
Kilometraje:
17,170 Kms
Lima, Lima"|Gasolina|Automática||17170.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/toyota-corolla-2023-1855320|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=6
Mercedes Benz Cla 200 2018|autos|sedan|Mercedes Benz|Cla 200|2018|US$ 20,500|"Gasolina|Automática
Kilometraje:
76,567 Kms
Lima, Lima"|Gasolina|Automática||76567.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-cla-200-2018-1850883|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
Mercedes Benz C-200 2018|autos|sedan|Mercedes Benz|C-200|2018|US$ 21,500|"Gasolina|Automática
Kilometraje:
44,499 Kms
Lima, Lima"|Gasolina|Automática||44499.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-c-200-2018-1846805|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
Bmw 435i 2015|autos|sedan|BMW|435i|2015|US$ 27,900|"Gasolina|Automática
Kilometraje:
53,321 Kms
Lima, Lima"|Gasolina|Automática||53321.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-435i-2015-1855316|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
Bmw 530-Ia 2017|autos|sedan|BMW|530-Ia|2017|US$ 25,750|"Gasolina|Automática - Secuencial
Kilometraje:
75,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|75000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-530-ia-2017-1857523|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
Audi A5 Coupe 2013|autos|sedan|Audi|A5 Coupe|2013|US$ 12,990|"Gasolina|Automática
Kilometraje:
78,265 Kms
Lima, Lima"|Gasolina|Automática||78265.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a5-coupe-2013-1855514|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
Bmw 420i 2016|autos|sedan|BMW|420i|2016|US$ 22,900|"Gasolina|Automática
Kilometraje:
47,605 Kms
Lima, Lima"|Gasolina|Automática||47605.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-420i-2016-1855318|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
Mercedes Benz C-180 2018|autos|sedan|Mercedes Benz|C-180|2018|US$ 20,900|"Gasolina|Automática
Kilometraje:
35,504 Kms
Lima, Lima"|Gasolina|Automática||35504.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-c-180-2018-1856149|seminuevos|https://neoauto.com/venta-de-autos-seminuevos--sedan?page=7
